timestamp,open,high,low,close,volume
2025-12-17 14:38:00,87499.9,87521.9,87447.6,87472.9,13.23896962
2025-12-17 14:39:00,87472.9,87472.9,87383.6,87421.2,0.60948765
2025-12-17 14:40:00,87421.2,87579.6,87390.6,87579.6,6.82547795
2025-12-17 14:41:00,87593.6,87598.7,87449.2,87449.3,0.44973585
2025-12-17 14:42:00,87449.3,87449.3,87403.6,87443.4,3.36672234
2025-12-17 14:43:00,87443.4,87459.6,87428.2,87435.4,0.11291093
2025-12-17 14:44:00,87428.4,87472.1,87403.6,87472.1,3.40958487
2025-12-17 14:45:00,87472.1,87567.4,87383.6,87413.6,0.73632266
2025-12-17 14:46:00,87387.2,87413.7,87216.6,87216.7,2.89142854
2025-12-17 14:47:00,87216.7,87245.5,87174.8,87210.2,1.26699073
2025-12-17 14:48:00,87210.1,87275.8,87210.1,87275.8,4.96357652
2025-12-17 14:49:00,87291.3,87415.9,87234.9,87390.6,9.90374504
2025-12-17 14:50:00,87390.6,87591.6,87390.6,87551.4,4.32418818
2025-12-17 14:51:00,87551.3,87628.8,87499.7,87628.8,10.65362141
2025-12-17 14:52:00,87627.2,88625.4,87627.2,88625.4,84.8831538
2025-12-17 14:53:00,88593.5,88900.0,88478.0,88756.4,32.91079939
2025-12-17 14:54:00,88745.7,89315.5,88722.7,89244.9,17.90993525
2025-12-17 14:55:00,89246.4,89325.3,89039.9,89263.2,22.7245899
2025-12-17 14:56:00,89263.3,89504.5,89191.1,89358.5,31.118572
2025-12-17 14:57:00,89358.5,89456.7,89253.6,89306.2,10.60568212
2025-12-17 14:58:00,89306.1,89462.7,89261.8,89462.7,9.475928
2025-12-17 14:59:00,89469.1,89658.1,89435.0,89637.7,23.91802944
2025-12-17 15:00:00,89627.1,89958.7,89627.0,89663.6,28.62931758
2025-12-17 15:01:00,89663.6,89738.8,89414.3,89473.9,15.83309181
2025-12-17 15:02:00,89493.9,89586.3,89400.6,89586.3,12.96046845
2025-12-17 15:03:00,89596.1,89799.8,89596.1,89687.5,4.75351114
2025-12-17 15:04:00,89677.2,89736.7,89498.2,89528.3,137.44776783
2025-12-17 15:05:00,89529.3,89937.6,89457.3,89925.0,8.39814677
2025-12-17 15:06:00,89912.5,90265.5,89912.5,90265.5,117.84940792
2025-12-17 15:07:00,90233.2,90318.3,90054.8,90091.4,23.46414966
2025-12-17 15:08:00,90099.7,90211.9,89980.6,89980.6,2.70689259
2025-12-17 15:09:00,89980.6,89980.6,89739.1,89787.2,26.00501536
2025-12-17 15:10:00,89781.1,90108.1,89667.9,90108.1,15.95274263
2025-12-17 15:11:00,90111.1,90141.9,89943.3,89943.3,0.5555778
2025-12-17 15:12:00,89943.3,89979.0,89865.4,89888.9,3.59689821
2025-12-17 15:13:00,89889.7,90042.7,89889.7,90042.6,12.62271289
2025-12-17 15:14:00,90042.6,90200.0,90042.6,90189.2,3.83444443
2025-12-17 15:15:00,90165.2,90253.6,90149.0,90253.6,5.20781261
2025-12-17 15:16:00,90239.9,90255.5,90040.1,90090.4,9.59211761
2025-12-17 15:17:00,90090.4,90261.7,90061.6,90207.2,3.65867372
2025-12-17 15:18:00,90207.2,90258.7,89945.6,89945.6,3.04353
