timestamp,open,high,low,close,volume
2025-02-22,0.87,0.898,0.868,0.894,444606.14
2025-02-23,0.894,0.895,0.859,0.866,393855.45
2025-02-24,0.866,0.867,0.763,0.774,1064561.76
2025-02-25,0.774,0.796,0.727,0.777,1446308.27
2025-02-26,0.777,0.789,0.74,0.759,1881701.82
2025-02-27,0.76,0.786,0.74,0.762,727226.5
2025-02-28,0.762,0.774,0.697,0.767,1209833.4
2025-03-01,0.766,0.773,0.737,0.765,294967.86
2025-03-02,0.764,0.862,0.751,0.859,1192798.0
2025-03-03,0.86,0.869,0.733,0.741,806974.64
2025-03-04,0.74,0.745,0.68,0.735,1126160.59
2025-03-05,0.734,0.779,0.732,0.776,1012919.15
2025-03-06,0.776,0.798,0.758,0.766,830975.62
2025-03-07,0.767,0.798,0.727,0.761,886798.72
2025-03-08,0.762,0.765,0.733,0.741,273727.59
2025-03-09,0.74,0.745,0.672,0.678,540424.44
2025-03-10,0.68,0.727,0.638,0.639,1361829.46
2025-03-11,0.64,0.706,0.607,0.675,1255484.05
2025-03-12,0.676,0.708,0.659,0.686,1074919.12
2025-03-13,0.687,0.7,0.663,0.677,840319.37
2025-03-14,0.676,0.715,0.674,0.707,832410.84
2025-03-15,0.708,0.717,0.7,0.713,300267.89
2025-03-16,0.712,0.718,0.676,0.68,464666.61
2025-03-17,0.681,0.717,0.68,0.715,561720.33
2025-03-18,0.716,0.719,0.68,0.708,429094.89
2025-03-19,0.708,0.731,0.708,0.73,484887.69
2025-03-20,0.73,0.734,0.702,0.709,408353.08
2025-03-21,0.709,0.711,0.682,0.685,245252.17
2025-03-22,0.686,0.711,0.678,0.692,482690.13
2025-03-23,0.691,0.701,0.68,0.695,300127.36
2025-03-24,0.695,0.731,0.682,0.722,776703.1
2025-03-25,0.722,0.733,0.712,0.731,398140.01
2025-03-26,0.731,0.749,0.713,0.722,599480.54
2025-03-27,0.722,0.739,0.715,0.731,300450.19
2025-03-28,0.728,0.733,0.671,0.678,465814.33
2025-03-29,0.678,0.682,0.643,0.652,465804.57
2025-03-30,0.653,0.663,0.641,0.654,281486.48
2025-03-31,0.655,0.665,0.633,0.654,379948.1
2025-04-01,0.654,0.678,0.649,0.663,305947.75
2025-04-02,0.664,0.695,0.637,0.637,1434934.84
2025-04-03,0.637,0.677,0.622,0.65,1188735.31
2025-04-04,0.65,0.661,0.631,0.654,617497.13
2025-04-05,0.655,0.664,0.649,0.656,196805.21
2025-04-06,0.657,0.657,0.57,0.582,646451.14
2025-04-07,0.582,0.611,0.531,0.595,1601365.99
2025-04-08,0.594,0.614,0.57,0.575,491128.63
2025-04-09,0.575,0.62,0.552,0.605,1876345.31
2025-04-10,0.605,0.605,0.53,0.543,1875669.97
2025-04-11,0.543,0.557,0.534,0.542,1507837.36
2025-04-12,0.543,0.559,0.532,0.557,968800.1
2025-04-13,0.559,0.561,0.495,0.503,1798931.86
2025-04-14,0.504,0.516,0.49,0.494,1119711.7
2025-04-15,0.495,0.526,0.489,0.494,1596525.95
2025-04-16,0.494,0.515,0.49,0.492,1138518.89
2025-04-17,0.492,0.507,0.486,0.497,1447374.09
2025-04-18,0.499,0.505,0.489,0.501,412526.43
2025-04-19,0.501,0.507,0.498,0.504,340573.47
2025-04-20,0.505,0.511,0.485,0.495,553012.7
2025-04-21,0.496,0.518,0.493,0.501,815294.95
2025-04-22,0.502,0.545,0.493,0.535,1204148.13
2025-04-23,0.535,0.55,0.528,0.542,1320777.01
2025-04-24,0.542,0.555,0.52,0.553,1265504.19
2025-04-25,0.553,0.58,0.547,0.566,1609832.51
2025-04-26,0.566,0.586,0.556,0.572,1177056.68
2025-04-27,0.572,0.577,0.543,0.551,892198.47
2025-04-28,0.551,0.567,0.535,0.555,1409064.45
2025-04-29,0.555,0.57,0.547,0.555,847229.55
2025-04-30,0.555,0.563,0.533,0.552,794005.64
2025-05-01,0.552,0.583,0.551,0.565,1206337.65
2025-05-02,0.565,0.573,0.558,0.571,638011.68
2025-05-03,0.572,0.576,0.545,0.557,369478.59
2025-05-04,0.557,0.56,0.534,0.536,736363.94
2025-05-05,0.537,0.547,0.529,0.541,556360.87
2025-05-06,0.541,0.544,0.514,0.536,503033.11
2025-05-07,0.537,0.546,0.529,0.54,427547.06
2025-05-08,0.542,0.602,0.538,0.595,956152.72
2025-05-09,0.597,0.635,0.591,0.63,761561.31
2025-05-10,0.631,0.692,0.626,0.692,751940.11
2025-05-11,0.692,0.697,0.651,0.667,426917.17
2025-05-12,0.667,0.702,0.644,0.684,1725446.5
2025-05-13,0.684,0.702,0.647,0.694,616167.27
2025-05-14,0.694,0.7,0.663,0.672,705129.82
2025-05-15,0.672,0.677,0.625,0.639,836243.62
2025-05-16,0.64,0.669,0.631,0.637,672791.68
2025-05-17,0.636,0.636,0.605,0.613,346729.52
2025-05-18,0.613,0.645,0.6,0.637,575952.27
2025-05-19,0.638,0.638,0.591,0.616,705468.64
2025-05-20,0.616,0.633,0.602,0.625,361894.61
2025-05-21,0.626,0.645,0.613,0.636,1024531.21
2025-05-22,0.636,0.662,0.633,0.657,647335.92
2025-05-23,0.657,0.674,0.614,0.617,694098.4
2025-05-24,0.617,0.635,0.614,0.616,152580.85
2025-05-25,0.616,0.619,0.596,0.619,307957.94
2025-05-26,0.62,0.626,0.605,0.611,980316.72
2025-05-27,0.612,0.629,0.597,0.622,619518.46
2025-05-28,0.622,0.646,0.614,0.643,588948.55
2025-05-29,0.645,0.657,0.613,0.617,713114.83
2025-05-30,0.617,0.621,0.561,0.563,647905.67
2025-05-31,0.564,0.576,0.547,0.571,695586.8
2025-06-01,0.569,0.576,0.557,0.571,283151.23
2025-06-02,0.572,0.582,0.559,0.581,446722.92
2025-06-03,0.58,0.596,0.58,0.587,426914.02
2025-06-04,0.587,0.594,0.569,0.575,304177.04
2025-06-05,0.576,0.583,0.534,0.541,577002.03
2025-06-06,0.54,0.566,0.539,0.555,524953.07
2025-06-07,0.556,0.573,0.554,0.57,174463.02
2025-06-08,0.571,0.582,0.563,0.572,261022.86
2025-06-09,0.572,0.594,0.557,0.593,365126.18
2025-06-10,0.594,0.626,0.591,0.622,562845.86
2025-06-11,0.622,0.638,0.603,0.612,450428.7
2025-06-12,0.615,0.616,0.588,0.59,440365.42
2025-06-13,0.588,0.588,0.55,0.571,456457.07
2025-06-14,0.572,0.575,0.553,0.56,188703.18
2025-06-15,0.56,0.564,0.548,0.56,161753.91
2025-06-16,0.561,0.583,0.555,0.562,291308.89
2025-06-17,0.561,0.569,0.533,0.54,148043.71
2025-06-18,0.541,0.546,0.522,0.537,643252.19
2025-06-19,0.537,0.543,0.525,0.532,216594.11
2025-06-20,0.535,0.539,0.506,0.515,505825.3
2025-06-21,0.516,0.526,0.491,0.506,397835.25
2025-06-22,0.508,0.51,0.473,0.496,661150.31
2025-06-23,0.494,0.536,0.489,0.533,1162076.73
2025-06-24,0.534,0.542,0.528,0.536,409100.99
2025-06-25,0.537,0.543,0.524,0.527,211689.48
2025-06-26,0.528,0.54,0.516,0.522,123994.22
2025-06-27,0.524,0.538,0.521,0.529,313328.02
2025-06-28,0.528,0.537,0.522,0.535,139987.82
2025-06-29,0.536,0.551,0.529,0.55,223307.36
2025-06-30,0.55,0.55,0.531,0.538,111931.2
2025-07-01,0.54,0.542,0.514,0.517,180548.6
2025-07-02,0.516,0.556,0.515,0.551,258319.03
2025-07-03,0.551,0.56,0.548,0.551,185462.37
2025-07-04,0.551,0.555,0.525,0.531,187301.86
2025-07-05,0.531,0.534,0.518,0.527,116680.69
2025-07-06,0.525,0.536,0.518,0.53,194948.52
2025-07-07,0.53,0.535,0.515,0.523,122379.83
2025-07-08,0.523,0.539,0.518,0.537,149171.54
2025-07-09,0.535,0.563,0.533,0.56,198069.39
2025-07-10,0.56,0.593,0.556,0.593,266545.69
2025-07-11,0.593,0.62,0.586,0.599,402341.97
2025-07-12,0.6,0.647,0.592,0.623,534347.78
2025-07-13,0.623,0.652,0.617,0.643,252820.76
2025-07-14,0.643,0.664,0.628,0.637,335270.92
2025-07-15,0.637,0.654,0.619,0.65,369438.18
2025-07-16,0.651,0.672,0.641,0.658,401669.26
2025-07-17,0.658,0.677,0.639,0.669,610504.99
2025-07-18,0.671,0.758,0.665,0.698,1425837.13
2025-07-19,0.699,1.22,0.684,1.035,16998111.97
2025-07-20,1.036,1.22,0.958,1.073,20613552.13
2025-07-21,1.073,1.099,0.99,0.994,4667136.58
2025-07-22,0.995,1.001,0.931,0.968,3169214.93
2025-07-23,0.968,1.023,0.866,0.879,2955377.63
2025-07-24,0.88,1.026,0.843,0.874,2962545.17
2025-07-25,0.875,0.951,0.839,0.896,2630190.81
2025-07-26,0.891,0.918,0.877,0.899,833669.08
2025-07-27,0.9,0.906,0.878,0.903,450207.49
2025-07-28,0.903,0.928,0.856,0.862,1394895.68
2025-07-29,0.861,0.919,0.83,0.851,1444674.64
2025-07-30,0.851,0.863,0.791,0.83,849766.45
2025-07-31,0.83,0.839,0.772,0.778,1017331.57
2025-08-01,0.778,0.784,0.733,0.756,989870.87
2025-08-02,0.757,0.761,0.719,0.739,332065.38
2025-08-03,0.74,0.767,0.725,0.761,538369.8
2025-08-04,0.761,0.793,0.754,0.785,603489.08
2025-08-05,0.785,0.829,0.757,0.766,1271451.88
2025-08-06,0.766,0.793,0.747,0.78,483526.33
2025-08-07,0.78,0.809,0.774,0.808,593253.83
2025-08-08,0.808,0.836,0.796,0.823,1118903.83
2025-08-09,0.824,0.998,0.822,0.906,3675034.82
2025-08-10,0.907,0.909,0.86,0.881,1007167.06
2025-08-11,0.88,0.898,0.808,0.819,1196676.88
2025-08-12,0.818,0.967,0.806,0.865,4781056.49
2025-08-13,0.864,0.892,0.851,0.887,1114861.44
2025-08-14,0.886,0.9,0.824,0.834,1360810.03
2025-08-15,0.834,0.858,0.806,0.833,626360.9
2025-08-16,0.833,0.882,0.829,0.849,554745.98
2025-08-17,0.849,0.879,0.846,0.857,398767.79
2025-08-18,0.858,0.858,0.806,0.82,474509.73
2025-08-19,0.821,0.834,0.781,0.783,442273.8
2025-08-20,0.782,0.823,0.778,0.82,203663.28
2025-08-21,0.818,0.853,0.797,0.801,403606.25
2025-08-22,0.802,0.874,0.775,0.867,646535.9
2025-08-23,0.868,0.878,0.848,0.859,258597.52
2025-08-24,0.859,0.867,0.819,0.832,261715.49
2025-08-25,0.832,0.843,0.767,0.782,585604.11
2025-08-26,0.783,0.799,0.774,0.794,620222.28
2025-08-27,0.793,0.803,0.783,0.787,323775.03
2025-08-28,0.788,0.803,0.775,0.784,516755.85
2025-08-29,0.784,0.784,0.717,0.733,839712.78
2025-08-30,0.732,0.745,0.726,0.737,573219.3
2025-08-31,0.738,0.748,0.717,0.719,219550.34
2025-09-01,0.719,0.742,0.693,0.707,426249.67
2025-09-02,0.706,0.73,0.704,0.726,407005.25
2025-09-03,0.726,0.739,0.723,0.728,318762.63
2025-09-04,0.728,0.73,0.7,0.706,296673.65
2025-09-05,0.707,0.731,0.706,0.716,241626.32
2025-09-06,0.716,0.717,0.705,0.708,154790.78
2025-09-07,0.707,0.713,0.705,0.711,170716.51
2025-09-08,0.709,0.731,0.705,0.727,358714.0
2025-09-09,0.727,0.746,0.715,0.721,223642.69
2025-09-10,0.721,0.743,0.716,0.739,215619.81
2025-09-11,0.74,0.76,0.727,0.757,264583.19
2025-09-12,0.756,0.8,0.755,0.777,857077.14
2025-09-13,0.776,0.812,0.77,0.799,701276.7
2025-09-14,0.799,0.802,0.755,0.77,328172.29
