timestamp,open,high,low,close,volume
2025-12-17 14:39:00,858.95,858.95,858.95,858.95,0.01153
2025-12-17 14:40:00,859.27,859.82,859.26,859.81,0.91969
2025-12-17 14:41:00,858.71,858.71,858.71,858.71,0.02377
2025-12-17 14:42:00,858.71,858.71,858.71,858.71,0.0
2025-12-17 14:43:00,858.71,858.71,858.71,858.71,0.0
2025-12-17 14:44:00,858.41,858.41,858.41,858.41,0.00552
2025-12-17 14:45:00,858.32,858.32,857.82,857.82,1.172
2025-12-17 14:46:00,855.6,856.0,854.92,856.0,0.86532
2025-12-17 14:47:00,855.55,855.56,855.55,855.56,0.03251
2025-12-17 14:48:00,855.56,855.56,855.56,855.56,0.0
2025-12-17 14:49:00,856.71,857.38,856.71,857.37,1.36553
2025-12-17 14:50:00,857.92,857.92,857.92,857.92,0.00168
2025-12-17 14:51:00,858.2,858.39,857.98,857.98,0.25749
2025-12-17 14:52:00,859.01,863.33,859.01,863.33,1.13029
2025-12-17 14:53:00,865.23,865.5,862.98,864.99,0.52684
2025-12-17 14:54:00,864.99,864.99,864.99,864.99,0.0
2025-12-17 14:55:00,866.76,867.49,866.76,867.13,0.22985
2025-12-17 14:56:00,867.75,867.75,867.16,867.17,1.10474
2025-12-17 14:57:00,867.17,867.17,867.17,867.17,0.0
2025-12-17 14:58:00,867.52,867.52,867.52,867.52,1.44
2025-12-17 14:59:00,867.52,867.52,867.52,867.52,0.0
2025-12-17 15:00:00,869.11,871.44,869.11,871.44,31.87721
2025-12-17 15:01:00,870.24,870.24,870.23,870.23,1.26199
2025-12-17 15:02:00,868.4,869.09,868.4,869.09,5.99042
2025-12-17 15:03:00,870.74,870.74,870.01,870.01,0.10166
2025-12-17 15:04:00,870.54,870.54,870.53,870.53,0.025
2025-12-17 15:05:00,871.45,871.45,871.45,871.45,0.00596
2025-12-17 15:06:00,872.38,873.59,872.38,873.59,2.91944
2025-12-17 15:07:00,873.87,873.87,873.46,873.47,1.5457
2025-12-17 15:08:00,873.62,873.99,873.18,873.45,1.08367
2025-12-17 15:09:00,873.18,873.18,871.47,871.47,0.14467
2025-12-17 15:10:00,872.1,872.64,872.1,872.64,0.05143
2025-12-17 15:11:00,873.65,873.7,873.65,873.7,1.79392
2025-12-17 15:12:00,872.74,873.22,872.68,872.92,2.82968
2025-12-17 15:13:00,872.13,872.13,872.13,872.13,0.0682
2025-12-17 15:14:00,873.64,874.15,873.64,874.15,3.90537
2025-12-17 15:15:00,874.15,874.15,874.15,874.15,0.0
2025-12-17 15:16:00,875.81,875.81,874.23,874.23,0.32219
2025-12-17 15:17:00,875.25,875.25,875.25,875.25,0.05712
2025-12-17 15:18:00,872.71,872.71,872.52,872.52,0.07346
2025-12-17 15:19:00,872.52,872.52,872.52,872.52,0.0
2025-12-17 15:20:00,871.43,874.1,871.43,874.1,24.41306
2025-12-17 15:21:00,873.38,873.45,872.48,872.6,1.62298
2025-12-17 15:22:00,872.85,872.85,872.85,872.85,1.00092
2025-12-17 15:23:00,872.29,872.3,872.29,872.3,5.74236
2025-12-17 15:24:00,871.72,871.72,871.72,871.72,0.44154
2025-12-17 15:25:00,871.04,871.04,869.69,869.69,0.08849
2025-12-17 15:26:00,869.77,870.32,869.77,870.32,0.06013
2025-12-17 15:27:00,869.49,869.49,869.11,869.11,0.02422
2025-12-17 15:28:00,869.79,869.79,869.79,869.79,0.0111
2025-12-17 15:29:00,870.88,871.21,870.88,871.21,2.27299
2025-12-17 15:30:00,871.05,871.36,871.05,871.36,0.02032
2025-12-17 15:31:00,871.58,871.58,871.58,871.58,0.37196
2025-12-17 15:32:00,871.01,871.01,871.01,871.01,0.1144
2025-12-17 15:33:00,872.48,872.49,872.48,872.49,6.15662
2025-12-17 15:34:00,871.61,871.61,870.94,870.94,2.61751
2025-12-17 15:35:00,869.91,869.91,867.19,867.19,1.42174
2025-12-17 15:36:00,866.06,866.06,865.67,865.67,0.07378
2025-12-17 15:37:00,867.8,867.8,867.49,867.57,0.29476
2025-12-17 15:38:00,867.57,867.57,867.57,867.57,0.0
2025-12-17 15:39:00,866.37,866.37,866.37,866.37,0.082
2025-12-17 15:40:00,867.01,867.01,867.01,867.01,0.02016
2025-12-17 15:41:00,867.01,867.01,867.01,867.01,0.0
2025-12-17 15:42:00,864.97,864.97,864.97,864.97,0.031
2025-12-17 15:43:00,864.4,864.47,863.26,863.26,0.53533
2025-12-17 15:44:00,862.95,862.95,862.53,862.87,0.10931
2025-12-17 15:45:00,862.47,862.47,861.79,861.79,0.0741
2025-12-17 15:46:00,862.1,862.11,862.1,862.11,0.142
2025-12-17 15:47:00,860.4,860.4,859.2,859.2,1.13765
2025-12-17 15:48:00,861.48,861.48,861.48,861.48,0.0179
2025-12-17 15:49:00,861.48,861.48,861.48,861.48,0.0
2025-12-17 15:50:00,858.9,858.9,856.12,856.12,1.63086
2025-12-17 15:51:00,856.88,856.88,856.88,856.88,0.01198
2025-12-17 15:52:00,857.13,857.13,853.91,854.99,9.79221
