timestamp,open,high,low,close,volume
2025-12-17 14:39:00,0.382159,0.382328,0.38176,0.381964,1233.88418661
2025-12-17 14:40:00,0.381756,0.383064,0.381756,0.382995,2129.13983143
2025-12-17 14:41:00,0.382954,0.383149,0.382023,0.3821,422.44360941
2025-12-17 14:42:00,0.381885,0.382174,0.381801,0.382046,122.89255556
2025-12-17 14:43:00,0.382202,0.382202,0.381845,0.382002,172.37664869
2025-12-17 14:44:00,0.381803,0.381854,0.381662,0.381854,47.81147617
2025-12-17 14:45:00,0.382134,0.382661,0.380939,0.381265,1844.9289783
2025-12-17 14:46:00,0.380784,0.380784,0.379388,0.379401,32652.72855179
2025-12-17 14:47:00,0.379124,0.37963,0.378401,0.379411,16377.59529371
2025-12-17 14:48:00,0.379564,0.379884,0.379359,0.379359,11762.64756597
2025-12-17 14:49:00,0.379374,0.380797,0.379374,0.380792,71649.08396172
2025-12-17 14:50:00,0.381094,0.382592,0.381094,0.382592,35695.5497042
2025-12-17 14:51:00,0.382509,0.383631,0.382269,0.38352,85405.87748285
2025-12-17 14:52:00,0.383339,0.387426,0.383195,0.387426,73990.02955398
2025-12-17 14:53:00,0.387566,0.389074,0.386435,0.387315,42356.63212956
2025-12-17 14:54:00,0.38732,0.390838,0.38732,0.390647,36792.22792037
2025-12-17 14:55:00,0.390618,0.392369,0.39033,0.392131,35706.81165001
2025-12-17 14:56:00,0.392277,0.393981,0.392045,0.392698,67617.62798525
2025-12-17 14:57:00,0.392761,0.393722,0.39273,0.392977,4052.26110081
2025-12-17 14:58:00,0.393019,0.393561,0.392748,0.393085,1881.46384771
2025-12-17 14:59:00,0.393228,0.395344,0.393228,0.395343,112291.6700832
2025-12-17 15:00:00,0.395036,0.397511,0.394795,0.395043,69497.39650695
2025-12-17 15:01:00,0.395099,0.395562,0.393629,0.394155,15903.19400897
2025-12-17 15:02:00,0.394155,0.395105,0.393646,0.3948,1510.84052573
2025-12-17 15:03:00,0.395051,0.397042,0.395051,0.397042,910623.19741323
2025-12-17 15:04:00,0.397001,0.399,0.397001,0.397014,390760.24886864
2025-12-17 15:05:00,0.397017,0.398353,0.39657,0.398353,490656.47759953
2025-12-17 15:06:00,0.399,0.399892,0.399,0.399094,186311.43971003
2025-12-17 15:07:00,0.399413,0.399425,0.3991,0.399425,260433.00411124
2025-12-17 15:08:00,0.399243,0.399243,0.398693,0.398693,441.732452
2025-12-17 15:09:00,0.398041,0.398186,0.397174,0.397421,15317.86521682
2025-12-17 15:10:00,0.397,0.397988,0.396884,0.397988,44492.7281278
2025-12-17 15:11:00,0.398157,0.398278,0.396986,0.397036,12132.27023957
2025-12-17 15:12:00,0.397114,0.397573,0.396804,0.396852,805.76265761
2025-12-17 15:13:00,0.397464,0.398148,0.397253,0.398148,4684.99026504
2025-12-17 15:14:00,0.398259,0.398891,0.39822,0.39888,5173.90470301
2025-12-17 15:15:00,0.398856,0.399185,0.398517,0.398873,13203.66231271
2025-12-17 15:16:00,0.398873,0.398873,0.398088,0.398091,5238.66835037
2025-12-17 15:17:00,0.398041,0.399297,0.398041,0.399104,3750.03384075
2025-12-17 15:18:00,0.399006,0.399309,0.397694,0.397694,35353.19549704
2025-12-17 15:19:00,0.39666,0.396687,0.396401,0.396687,5487.19098914
2025-12-17 15:20:00,0.396622,0.397097,0.396431,0.396757,1089.06184778
2025-12-17 15:21:00,0.396651,0.396845,0.3964,0.396458,4039.96114176
2025-12-17 15:22:00,0.396643,0.396643,0.395813,0.396182,1263.17030277
2025-12-17 15:23:00,0.396612,0.397259,0.396612,0.397259,23.01159241
2025-12-17 15:24:00,0.396576,0.396576,0.395831,0.395831,37.92478
2025-12-17 15:25:00,0.3954,0.395499,0.39401,0.394549,164279.63185297
2025-12-17 15:26:00,0.394613,0.394917,0.394179,0.394666,7345.49448479
2025-12-17 15:27:00,0.394522,0.394523,0.393797,0.394025,53763.20064272
2025-12-17 15:28:00,0.394131,0.394901,0.394042,0.394901,1346.30474027
2025-12-17 15:29:00,0.395341,0.395899,0.395341,0.395603,2595.60993465
2025-12-17 15:30:00,0.39571,0.396089,0.39571,0.396089,68.20132654
2025-12-17 15:31:00,0.396013,0.396013,0.395268,0.395268,19252.47316129
2025-12-17 15:32:00,0.395268,0.395268,0.395268,0.395268,0.0
2025-12-17 15:33:00,0.395742,0.396477,0.395742,0.396477,5335.72249805
2025-12-17 15:34:00,0.395738,0.395807,0.3952,0.3952,4694.60951762
2025-12-17 15:35:00,0.394521,0.394521,0.392074,0.392186,5901.06974732
2025-12-17 15:36:00,0.391269,0.391355,0.389486,0.391109,31362.45375559
2025-12-17 15:37:00,0.392099,0.392099,0.391544,0.391646,26834.55706493
2025-12-17 15:38:00,0.3911,0.3911,0.391032,0.391032,41.04500165
2025-12-17 15:39:00,0.390732,0.391496,0.390732,0.391157,167483.20913621
2025-12-17 15:40:00,0.391239,0.391526,0.391239,0.391258,47124.08051136
2025-12-17 15:41:00,0.391224,0.391385,0.390572,0.390572,7164.45664381
2025-12-17 15:42:00,0.39038,0.39038,0.38849,0.388652,54128.27615836
2025-12-17 15:43:00,0.388153,0.388153,0.387593,0.387628,16382.45723112
2025-12-17 15:44:00,0.387198,0.38762,0.386801,0.387486,133429.84686452
2025-12-17 15:45:00,0.388269,0.38833,0.385713,0.38754,10262.04330909
2025-12-17 15:46:00,0.387054,0.387577,0.387054,0.387387,5084.94767701
2025-12-17 15:47:00,0.385506,0.38717,0.385126,0.386916,30359.79906356
2025-12-17 15:48:00,0.386702,0.386702,0.386102,0.386502,39716.8636917
2025-12-17 15:49:00,0.386597,0.38751,0.386557,0.38751,13259.7094001
2025-12-17 15:50:00,0.386212,0.38636,0.382643,0.383606,21612.69259265
2025-12-17 15:51:00,0.383801,0.38391,0.382225,0.383223,66219.88610625
2025-12-17 15:52:00,0.382641,0.382641,0.380847,0.381822,87673.48958771
2025-12-17 15:53:00,0.381819,0.382,0.381297,0.382,75471.58709784
2025-12-17 15:54:00,0.382,0.382878,0.382,0.382182,46042.42731101
2025-12-17 15:55:00,0.382245,0.383527,0.380477,0.383496,58206.96279
2025-12-17 15:56:00,0.383683,0.384431,0.383091,0.383091,23892.93557549
2025-12-17 15:57:00,0.383008,0.383309,0.382609,0.382609,24245.2814377
2025-12-17 15:58:00,0.382596,0.382596,0.381242,0.382263,10015.66312958
2025-12-17 15:59:00,0.382015,0.38213,0.381812,0.382126,6445.44210908
2025-12-17 16:00:00,0.381993,0.381993,0.381687,0.381848,3496.28734901
2025-12-17 16:01:00,0.382428,0.383347,0.382428,0.383246,1245.09061316
2025-12-17 16:02:00,0.383247,0.384717,0.383247,0.384113,2101.55776196
2025-12-17 16:03:00,0.383854,0.384383,0.383614,0.384383,5299.34047404
2025-12-17 16:04:00,0.384453,0.384453,0.383853,0.383853,326.44949678
2025-12-17 16:05:00,0.383759,0.383759,0.383759,0.383759,484.22512726
2025-12-17 16:06:00,0.382287,0.383163,0.381974,0.383163,10443.03411356
2025-12-17 16:07:00,0.383175,0.383273,0.382736,0.382854,5345.52655
2025-12-17 16:08:00,0.38275,0.38275,0.381862,0.381862,6861.7135296
2025-12-17 16:09:00,0.382629,0.382629,0.382431,0.382431,90.73826268
2025-12-17 16:10:00,0.382846,0.383103,0.382846,0.383103,340.2259508
2025-12-17 16:11:00,0.383204,0.383204,0.382733,0.382733,17.05140947
2025-12-17 16:12:00,0.382166,0.382166,0.381671,0.381671,8566.12857296
2025-12-17 16:13:00,0.381396,0.381396,0.380889,0.380889,399.15514693
2025-12-17 16:14:00,0.380856,0.380856,0.379049,0.379098,2087.1504659
2025-12-17 16:15:00,0.378785,0.378785,0.37581,0.377526,353908.2121337
2025-12-17 16:16:00,0.378332,0.378596,0.377596,0.37788,2467.04373286
2025-12-17 16:17:00,0.377741,0.378168,0.3772,0.3772,737.72693611
2025-12-17 16:18:00,0.377754,0.377754,0.376499,0.376499,10882.29199673
2025-12-17 16:19:00,0.376523,0.377652,0.376445,0.376984,530333.90198753
2025-12-17 16:20:00,0.376087,0.376087,0.372861,0.375956,328820.5563725
2025-12-17 16:21:00,0.375659,0.375839,0.374373,0.374373,10548.31280296
2025-12-17 16:22:00,0.374219,0.374219,0.371429,0.372516,110415.74154965
2025-12-17 16:23:00,0.373339,0.374118,0.373074,0.374118,7542.21545134
2025-12-17 16:24:00,0.373839,0.37517,0.372567,0.372788,493282.52683927
2025-12-17 16:25:00,0.372821,0.374139,0.372716,0.374139,10256.20812705
2025-12-17 16:26:00,0.373952,0.375621,0.373952,0.375225,26124.95577549
2025-12-17 16:27:00,0.374199,0.374199,0.37381,0.374166,24673.74280805
2025-12-17 16:28:00,0.37342,0.37342,0.37342,0.37342,317.54344999
2025-12-17 16:29:00,0.373609,0.373692,0.373429,0.373462,3773.46128175
2025-12-17 16:30:00,0.372546,0.372571,0.372322,0.372368,62268.86189327
2025-12-17 16:31:00,0.372242,0.372242,0.371519,0.371519,2989.31769695
2025-12-17 16:32:00,0.371642,0.372363,0.371505,0.371766,949.82792824
2025-12-17 16:33:00,0.371937,0.373841,0.371876,0.373841,84702.41299486
2025-12-17 16:34:00,0.373705,0.374404,0.3734,0.373437,15391.85001219
2025-12-17 16:35:00,0.373482,0.3736,0.3725,0.3725,1274.72294159
2025-12-17 16:36:00,0.373509,0.37416,0.373509,0.37416,9638.77707414
2025-12-17 16:37:00,0.37431,0.375349,0.373904,0.373904,62450.04418942
2025-12-17 16:38:00,0.37387,0.37387,0.372987,0.372987,22602.58421257
2025-12-17 16:39:00,0.3725,0.3725,0.372234,0.372234,2934.342864
2025-12-17 16:40:00,0.372182,0.372306,0.371793,0.372075,3322.73644501
2025-12-17 16:41:00,0.371479,0.371479,0.37,0.370095,125480.58903207
2025-12-17 16:42:00,0.370451,0.371903,0.370378,0.371903,30857.99671507
2025-12-17 16:43:00,0.371966,0.371966,0.371966,0.371966,59.0
2025-12-17 16:44:00,0.372114,0.37279,0.372114,0.37279,364.26087033
2025-12-17 16:45:00,0.372591,0.373574,0.372366,0.373574,3317.62932903
2025-12-17 16:46:00,0.37296,0.373582,0.37296,0.373582,322.37749101
2025-12-17 16:47:00,0.373388,0.373537,0.372692,0.372692,170.0399446
